iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"HOPE","HOPE BANCORP INC","Financials","Equity","38,001,978.85","0.05","38,001,978.85","3,004,109.00","12.65","United States","NASDAQ","USD","1.00","USD","-"
"AMC","AMC ENTERTAINMENT HOLDINGS INC CLA","Communication","Equity","37,993,254.04","0.05","37,993,254.04","8,754,206.00","4.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVDX","AVIDXCHANGE HOLDINGS INC","Financials","Equity","37,992,062.67","0.05","37,992,062.67","4,506,769.00","8.43","United States","NASDAQ","USD","1.00","USD","-"
"HELE","HELEN OF TROY LTD","Consumer Discretionary","Equity","37,935,907.92","0.05","37,935,907.92","587,607.00","64.56","United States","NASDAQ","USD","1.00","USD","-"
"NIC","NICOLET BANKSHARES INC","Financials","Equity","37,917,383.98","0.05","37,917,383.98","370,034.00","102.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CENTA","CENTRAL GARDEN AND PET CLASS A","Consumer Staples","Equity","37,754,150.93","0.05","37,754,150.93","1,310,453.00","28.81","United States","NASDAQ","USD","1.00","USD","-"
"CSGS","CSG SYSTEMS INTERNATIONAL INC","Industrials","Equity","37,677,556.50","0.05","37,677,556.50","780,882.00","48.25","United States","NASDAQ","USD","1.00","USD","-"
"INMD","INMODE LTD","Health Care","Equity","37,595,424.95","0.05","37,595,424.95","2,048,797.00","18.35","Israel","NASDAQ","USD","1.00","USD","-"
"PLAB","PHOTRONICS INC","Information Technology","Equity","37,429,306.20","0.05","37,429,306.20","1,590,030.00","23.54","United States","NASDAQ","USD","1.00","USD","-"
"DVAX","DYNAVAX TECHNOLOGIES CORP","Health Care","Equity","37,391,958.38","0.05","37,391,958.38","3,402,362.00","10.99","United States","NASDAQ","USD","1.00","USD","-"
"TALO","TALOS ENERGY INC","Energy","Equity","37,333,231.60","0.05","37,333,231.60","3,836,920.00","9.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DHT","DHT HOLDINGS INC","Energy","Equity","37,188,498.35","0.05","37,188,498.35","3,421,205.00","10.87","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STBA","S AND T BANCORP INC","Financials","Equity","37,065,963.75","0.05","37,065,963.75","956,541.00","38.75","United States","NASDAQ","USD","1.00","USD","-"
"REVG","REV GROUP INC","Industrials","Equity","37,057,922.35","0.05","37,057,922.35","1,343,165.00","27.59","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NVAX","NOVAVAX INC","Health Care","Equity","36,998,193.76","0.05","36,998,193.76","3,655,948.00","10.12","United States","NASDAQ","USD","1.00","USD","-"
"NBHC","NATIONAL BANK HOLDINGS CORP CLASS","Financials","Equity","36,906,520.85","0.05","36,906,520.85","881,455.00","41.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BUSE","FIRST BUSEY CORP","Financials","Equity","36,898,820.14","0.05","36,898,820.14","1,486,058.00","24.83","United States","NASDAQ","USD","1.00","USD","-"
"CHEF","CHEFS WAREHOUSE INC","Consumer Staples","Equity","36,788,340.60","0.05","36,788,340.60","906,340.00","40.59","United States","NASDAQ","USD","1.00","USD","-"
"SPNT","SIRIUSPOINT LTD","Financials","Equity","36,738,720.72","0.05","36,738,720.72","2,685,579.00","13.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RLJ","RLJ LODGING TRUST REIT","Real Estate","Equity","36,714,505.10","0.05","36,714,505.10","4,034,561.00","9.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NSSC","NAPCO SECURITY TECHNOLOGIES INC","Information Technology","Equity","36,674,327.40","0.05","36,674,327.40","908,230.00","40.38","United States","NASDAQ","USD","1.00","USD","-"
"SMR","NUSCALE POWER CORP CLASS A","Industrials","Equity","36,549,966.96","0.05","36,549,966.96","2,052,216.00","17.81","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HMN","HORACE MANN EDUCATORS CORP","Financials","Equity","36,477,842.95","0.05","36,477,842.95","1,003,517.00","36.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"QCRH","QCR HOLDINGS INC","Financials","Equity","36,360,843.12","0.05","36,360,843.12","460,497.00","78.96","United States","NASDAQ","USD","1.00","USD","-"
"BLBD","BLUE BIRD CORP","Industrials","Equity","36,132,197.55","0.05","36,132,197.55","833,115.00","43.37","United States","NASDAQ","USD","1.00","USD","-"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","Energy","Equity","36,117,442.23","0.05","36,117,442.23","3,719,613.00","9.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TARS","TARSUS PHARMACEUTICALS INC","Health Care","Equity","36,093,654.00","0.05","36,093,654.00","949,833.00","38.00","United States","NASDAQ","USD","1.00","USD","-"
"JBI","JANUS INTERNATIONAL GROUP INC","Industrials","Equity","36,076,306.84","0.05","36,076,306.84","3,647,756.00","9.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALEX","ALEXANDER AND BALDWIN INC","Real Estate","Equity","36,056,782.80","0.05","36,056,782.80","1,970,316.00","18.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SABR","SABRE CORP","Consumer Discretionary","Equity","35,909,111.33","0.05","35,909,111.33","9,784,499.00","3.67","United States","NASDAQ","USD","1.00","USD","-"
"CTS","CTS CORP","Information Technology","Equity","35,746,133.55","0.05","35,746,133.55","757,815.00","47.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PCT","PURECYCLE TECHNOLOGIES INC","Materials","Equity","35,626,341.54","0.05","35,626,341.54","3,183,766.00","11.19","United States","NASDAQ","USD","1.00","USD","-"
"SPT","SPROUT SOCIAL INC CLASS A","Information Technology","Equity","35,612,832.08","0.05","35,612,832.08","1,282,883.00","27.76","United States","NASDAQ","USD","1.00","USD","-"
"AMRX","AMNEAL PHARMACEUTICALS INC CLASS A","Health Care","Equity","35,483,904.50","0.05","35,483,904.50","4,174,577.00","8.50","United States","NASDAQ","USD","1.00","USD","-"
"AESI","ATLAS ENERGY SOLUTIONS INC","Energy","Equity","35,483,632.08","0.05","35,483,632.08","1,749,686.00","20.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VBTX","VERITEX HOLDINGS INC","Financials","Equity","35,467,990.62","0.05","35,467,990.62","1,297,293.00","27.34","United States","NASDAQ","USD","1.00","USD","-"
"PDM","PIEDMONT OFFICE REALTY TRUST REIT","Real Estate","Equity","35,430,564.80","0.05","35,430,564.80","3,305,090.00","10.72","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INFN","INFINERA CORP","Information Technology","Equity","35,393,868.00","0.05","35,393,868.00","5,243,536.00","6.75","United States","NASDAQ","USD","1.00","USD","-"
"ZUO","ZUORA INC CLASS A","Information Technology","Equity","35,332,856.00","0.05","35,332,856.00","3,576,200.00","9.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DAN","DANA INCORPORATED INC","Consumer Discretionary","Equity","35,317,072.60","0.05","35,317,072.60","3,428,842.00","10.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADEA","ADEIA INC","Information Technology","Equity","35,248,605.34","0.05","35,248,605.34","2,856,451.00","12.34","United States","NASDAQ","USD","1.00","USD","-"
"JAMF","JAMF HOLDING CORP","Information Technology","Equity","35,247,916.80","0.05","35,247,916.80","2,116,992.00","16.65","United States","NASDAQ","USD","1.00","USD","-"
"UNIT","UNITI GROUP INC","Real Estate","Equity","35,224,962.60","0.05","35,224,962.60","6,179,818.00","5.70","United States","NASDAQ","USD","1.00","USD","-"
"LC","LENDINGCLUB CORP","Financials","Equity","35,124,785.60","0.05","35,124,785.60","2,832,644.00","12.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRNT","VERINT SYSTEMS INC","Information Technology","Equity","35,083,981.56","0.05","35,083,981.56","1,593,278.00","22.02","United States","NASDAQ","USD","1.00","USD","-"
"ATRC","ATRICURE INC","Health Care","Equity","35,062,531.14","0.05","35,062,531.14","1,224,678.00","28.63","United States","NASDAQ","USD","1.00","USD","-"
"PGNY","PROGYNY INC","Health Care","Equity","34,991,454.20","0.05","34,991,454.20","2,169,340.00","16.13","United States","NASDAQ","USD","1.00","USD","-"
"CUBI","CUSTOMERS BANCORP INC","Financials","Equity","34,935,004.84","0.05","34,935,004.84","761,443.00","45.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VRE","VERIS RESIDENTIAL INC","Real Estate","Equity","34,921,006.26","0.05","34,921,006.26","2,027,933.00","17.22","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TWO","TWO HARBORS INVESTMENT CORP","Financials","Equity","34,780,403.83","0.05","34,780,403.83","2,698,247.00","12.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAT","AMERICAN ASSETS TRUST REIT INC","Real Estate","Equity","34,707,075.90","0.05","34,707,075.90","1,268,070.00","27.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","Jan 01, 1970"
"ARDX","ARDELYX INC","Health Care","Equity","34,684,930.34","0.05","34,684,930.34","6,000,853.00","5.78","United States","NASDAQ","USD","1.00","USD","-"
"LADR","LADDER CAPITAL CORP CLASS A","Financials","Equity","34,668,674.55","0.05","34,668,674.55","3,166,089.00","10.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"STEL","STELLAR BANCORP INC","Financials","Equity","34,671,822.40","0.05","34,671,822.40","1,323,352.00","26.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GOGL","GOLDEN OCEAN GROUP LTD","Industrials","Equity","34,645,949.52","0.05","34,645,949.52","3,172,706.00","10.92","Norway","NASDAQ","USD","1.00","USD","-"
"CMPR","CIMPRESS PLC","Industrials","Equity","34,618,692.12","0.05","34,618,692.12","450,061.00","76.92","United States","NASDAQ","USD","1.00","USD","-"
"DEA","EASTERLY GOVERNMENT PROPERTIES INC","Real Estate","Equity","34,401,485.30","0.05","34,401,485.30","2,474,927.00","13.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TVTX","TRAVERE THERAPEUTICS INC","Health Care","Equity","34,237,881.60","0.05","34,237,881.60","1,905,280.00","17.97","United States","NASDAQ","USD","1.00","USD","-"
"NX","QUANEX BUILDING PRODUCTS CORP","Industrials","Equity","34,130,700.00","0.05","34,130,700.00","1,137,690.00","30.00","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSRM","SSR MINING INC","Materials","Equity","34,079,652.08","0.05","34,079,652.08","5,218,936.00","6.53","Canada","NASDAQ","USD","1.00","USD","-"
"VSAT","VIASAT INC","Information Technology","Equity","33,955,078.40","0.05","33,955,078.40","3,201,799.00","10.61","United States","NASDAQ","USD","1.00","USD","-"
"BKE","BUCKLE INC","Consumer Discretionary","Equity","33,937,452.90","0.05","33,937,452.90","790,530.00","42.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LEU","CENTRUS ENERGY CORP CLASS A","Energy","Equity","33,772,980.00","0.05","33,772,980.00","361,750.00","93.36","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"IART","INTEGRA LIFESCIENCES HOLDINGS CORP","Health Care","Equity","33,574,555.34","0.05","33,574,555.34","1,749,586.00","19.19","United States","NASDAQ","USD","1.00","USD","-"
"WABC","WESTAMERICA BANCORPORATION","Financials","Equity","33,531,452.92","0.05","33,531,452.92","648,452.00","51.71","United States","NASDAQ","USD","1.00","USD","-"
"NVEE","NV5 GLOBAL INC","Industrials","Equity","33,434,849.52","0.05","33,434,849.52","1,439,916.00","23.22","United States","NASDAQ","USD","1.00","USD","-"
"NAVI","NAVIENT CORP","Financials","Equity","33,404,524.64","0.05","33,404,524.64","2,180,452.00","15.32","United States","NASDAQ","USD","1.00","USD","-"
"BLMN","BLOOMIN BRANDS INC","Consumer Discretionary","Equity","33,374,967.60","0.05","33,374,967.60","2,087,240.00","15.99","United States","NASDAQ","USD","1.00","USD","-"
"TPC","TUTOR PERINI CORP","Industrials","Equity","33,270,621.54","0.05","33,270,621.54","1,129,349.00","29.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MTTR","MATTERPORT INC CLASS A","Information Technology","Equity","33,098,504.66","0.05","33,098,504.66","6,881,186.00","4.81","United States","NASDAQ","USD","1.00","USD","-"
"TNK","TEEKAY TANKERS LTD CLASS A","Energy","Equity","33,042,422.14","0.05","33,042,422.14","620,282.00","53.27","Bermuda","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AVDL","AVADEL PHARMACEUTICALS ORD","Health Care","Equity","32,989,593.60","0.05","32,989,593.60","2,411,520.00","13.68","United States","NASDAQ","USD","1.00","USD","-"
"COMM","COMMSCOPE HOLDING INC","Information Technology","Equity","32,990,930.43","0.05","32,990,930.43","5,526,119.00","5.97","United States","NASDAQ","USD","1.00","USD","-"
"MFA","MFA FINANCIAL INC","Financials","Equity","32,968,047.80","0.05","32,968,047.80","2,702,299.00","12.20","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SFL","SFL LTD","Energy","Equity","32,942,402.40","0.05","32,942,402.40","2,967,784.00","11.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBH","SALLY BEAUTY HOLDINGS INC","Consumer Discretionary","Equity","32,884,225.77","0.05","32,884,225.77","2,680,051.00","12.27","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WWW","WOLVERINE WORLD WIDE INC","Consumer Discretionary","Equity","32,862,713.85","0.05","32,862,713.85","2,062,945.00","15.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GIII","G III APPAREL GROUP LTD","Consumer Discretionary","Equity","32,845,354.22","0.05","32,845,354.22","1,048,033.00","31.34","United States","NASDAQ","USD","1.00","USD","-"
"DNOW","DNOW INC","Industrials","Equity","32,743,033.28","0.05","32,743,033.28","2,710,516.00","12.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUT","HUT CORP","Information Technology","Equity","32,722,838.46","0.05","32,722,838.46","2,089,581.00","15.66","United States","NASDAQ","USD","1.00","USD","-"
"KURA","KURA ONCOLOGY INC","Health Care","Equity","32,705,173.98","0.05","32,705,173.98","1,882,854.00","17.37","United States","NASDAQ","USD","1.00","USD","-"
"JELD","JELD WEN HOLDING INC","Industrials","Equity","32,665,732.33","0.05","32,665,732.33","2,232,791.00","14.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KW","KENNEDY WILSON HOLDINGS INC","Real Estate","Equity","32,597,223.36","0.05","32,597,223.36","2,971,488.00","10.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BFH","BREAD FINANCIAL HOLDINGS INC","Financials","Equity","32,586,968.70","0.05","32,586,968.70","642,741.00","50.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARI","APOLLO COMMERCIAL REAL ESTATE FINA","Financials","Equity","32,571,491.68","0.05","32,571,491.68","3,752,476.00","8.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APPN","APPIAN CORP CLASS A","Information Technology","Equity","32,544,054.01","0.05","32,544,054.01","1,047,443.00","31.07","United States","NASDAQ","USD","1.00","USD","-"
"WOR","WORTHINGTON ENTERPRISES INC","Consumer Discretionary","Equity","32,512,754.40","0.05","32,512,754.40","814,856.00","39.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GABC","GERMAN AMERICAN BANCORP INC","Financials","Equity","32,482,619.75","0.05","32,482,619.75","812,675.00","39.97","United States","NASDAQ","USD","1.00","USD","-"
"CRAI","CRA INTERNATIONAL INC","Industrials","Equity","32,424,440.16","0.05","32,424,440.16","171,024.00","189.59","United States","NASDAQ","USD","1.00","USD","-"
"PRDO","PERDOCEO EDUCATION CORP","Consumer Discretionary","Equity","32,424,497.52","0.05","32,424,497.52","1,555,878.00","20.84","United States","NASDAQ","USD","1.00","USD","-"
"XNCR","XENCOR INC","Health Care","Equity","32,424,069.48","0.05","32,424,069.48","1,527,276.00","21.23","United States","NASDAQ","USD","1.00","USD","-"
"THRM","GENTHERM INC","Consumer Discretionary","Equity","32,388,560.97","0.05","32,388,560.97","803,487.00","40.31","United States","NASDAQ","USD","1.00","USD","-"
"SAFE","SAFEHOLD INC","Real Estate","Equity","32,328,859.34","0.05","32,328,859.34","1,368,707.00","23.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VITL","VITAL FARMS INC","Consumer Staples","Equity","32,277,094.44","0.05","32,277,094.44","842,524.00","38.31","United States","NASDAQ","USD","1.00","USD","-"
"PMT","PENNYMAC MORTGAGE INVESTMENT TRUST","Financials","Equity","32,224,126.96","0.05","32,224,126.96","2,357,288.00","13.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PRAX","PRAXIS PRECISION MEDICINES INC","Health Care","Equity","32,210,784.00","0.05","32,210,784.00","445,824.00","72.25","United States","NASDAQ","USD","1.00","USD","-"
"CIM","CHIMERA INVESTMENT CORP","Financials","Equity","32,162,241.92","0.05","32,162,241.92","2,080,352.00","15.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SLNO","SOLENO THERAPEUTICS INC","Health Care","Equity","32,153,049.72","0.05","32,153,049.72","599,423.00","53.64","United States","NASDAQ","USD","1.00","USD","-"
"UPWK","UPWORK INC","Industrials","Equity","32,060,253.75","0.05","32,060,253.75","3,190,075.00","10.05","United States","NASDAQ","USD","1.00","USD","-"
"RDFN","REDFIN CORP","Real Estate","Equity","32,049,142.41","0.05","32,049,142.41","3,055,209.00","10.49","United States","NASDAQ","USD","1.00","USD","-"
"AIV","APARTMENT INVESTMENT AND MANAGEMEN","Real Estate","Equity","31,981,309.20","0.05","31,981,309.20","3,740,504.00","8.55","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
